#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Sun Feb 16 23:20:52 EST 2020,44,44,Assignment2Suite,ContainsTest0+ EmptyTest0+ FindMinMaxTest0+ FindMinMaxTest1+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ SizeTest0+ SizeTest1+ , ,ContainsTest1- EmptyTest1- FindMinMaxTest2- HeightTest- InsertAfterRemoveTest0- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest2- , ,
1,Sun Feb 16 23:21:02 EST 2020,44,0,InsertTestSuite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
2,Sun Feb 16 23:21:04 EST 2020,44,0,EmptyTestSuite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
3,Sun Feb 16 23:21:07 EST 2020,44,0,ContainsTestSuite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
4,Sun Feb 16 23:21:20 EST 2020,44,0,SizeTestSuite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
5,Sun Feb 16 23:21:22 EST 2020,44,0,SizeTestSuite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
6,Sun Feb 16 23:45:28 EST 2020,96,52,Assignment2Suite,ContainsTest0 ContainsTest1+ EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ InsertAfterRemoveTest0+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 SizeTest2+ , ,HeightTest , ,
7,Sun Feb 16 23:45:33 EST 2020,96,0,HeightTestSuite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,HeightTest , ,
8,Sun Feb 16 23:46:37 EST 2020,24,-72,Assignment2Suite,EmptyTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest0- ContainsTest1- EmptyTest1- FindMinMaxTest0- FindMinMaxTest1- FindMinMaxTest2- HeightTest InsertAfterRemoveTest0- InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest2- , ,
9,Sun Feb 16 23:50:52 EST 2020,76,52,Assignment2Suite,EmptyTest0 EmptyTest1+ InsertAfterRemoveTest0+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 SizeTest2+ , ,ContainsTest0 ContainsTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest , ,
10,Sun Feb 16 23:50:57 EST 2020,76,0,ContainsTestSuite,EmptyTest0 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest0 ContainsTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest , ,
11,Sun Feb 16 23:50:59 EST 2020,76,0,FindMinMaxTestSuite,EmptyTest0 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest0 ContainsTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest , ,
12,Sun Feb 16 23:51:01 EST 2020,76,0,FindMinMaxTestSuite,EmptyTest0 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest0 ContainsTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest , ,
13,Sun Feb 16 23:51:06 EST 2020,76,0,RemoveTestSuite,EmptyTest0 EmptyTest1 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest0 ContainsTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest , ,
14,Mon Feb 17 00:08:13 EST 2020,44,-32,Assignment2Suite,ContainsTest0+ EmptyTest0 FindMinMaxTest0+ FindMinMaxTest1+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1- FindMinMaxTest2 HeightTest InsertAfterRemoveTest0- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest2- , ,
15,Mon Feb 17 00:08:20 EST 2020,44,0,ContainsTestSuite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
16,Mon Feb 17 00:15:14 EST 2020,44,0,Assignment2Suite,ContainsTest0 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
17,Mon Feb 17 00:16:21 EST 2020,88,44,Assignment2Suite,ContainsTest0 ContainsTest1+ EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ InsertAfterRemoveTest0+ InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest SizeTest2 , ,
18,Mon Feb 17 00:39:06 EST 2020,88,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest SizeTest2 , ,
19,Mon Feb 17 00:45:52 EST 2020,88,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 HeightTest SizeTest2 , ,
20,Mon Feb 17 00:47:20 EST 2020,92,4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest+ InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 , ,EmptyTest1 SizeTest2 , ,
21,Mon Feb 17 00:50:56 EST 2020,96,4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2+ , ,EmptyTest1 , ,
22,Mon Feb 17 00:51:41 EST 2020,100,4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
23,Mon Feb 17 00:53:51 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
24,Mon Feb 17 00:56:53 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
25,Mon Feb 17 00:57:03 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
26,Mon Feb 17 00:58:11 EST 2020,96,-4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,HeightTest- , ,
27,Mon Feb 17 00:58:42 EST 2020,100,4,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest+ InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
28,Mon Feb 17 01:07:46 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
29,Mon Feb 17 01:09:56 EST 2020,36,-64,Assignment2Suite,EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertTest0 InsertTest1 InsertTest2 SizeTest0 , ,ContainsTest0- ContainsTest1- FindMinMaxTest2- InsertAfterRemoveTest0- InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest1- SizeTest2- , ,
30,Mon Feb 17 01:13:01 EST 2020,100,64,Assignment2Suite,ContainsTest0+ ContainsTest1+ EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest0+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1+ SizeTest2+ , , , ,
31,Mon Feb 17 14:22:57 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
32,Mon Feb 17 15:55:29 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
33,Mon Feb 17 15:58:48 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
34,Mon Feb 17 16:53:09 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
35,Mon Feb 17 17:23:21 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
36,Mon Feb 17 17:23:26 EST 2020,100,0,InsertAfterRemoveTestSuite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
37,Mon Feb 17 17:23:27 EST 2020,100,0,InsertAfterRemoveTestSuite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
38,Mon Feb 17 19:36:43 EST 2020,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
